관광지명,주소,타입,경도,위도,firstimage,tel
키즈런스포츠파크 목동점,"서울특별시 양천구 목동동로 401 (목동, 부영그린타운2차)",12,126.8811418565,37.5364282252,http://tong.visitkorea.or.kr/cms/resource/28/3540928_image2_1.jpg,
키즈오토파크,서울특별시 광진구 능동로 216,12,127.0762931559,37.5493607781,http://tong.visitkorea.or.kr/cms/resource/03/3567303_image2_1.jpg,
킨록,서울특별시 금천구 디지털로 185 (가산동),38,126.8872262708,37.4782600918,http://tong.visitkorea.or.kr/cms/resource/89/3313589_image2_1.jpg,
킨록앤더슨,서울특별시 관악구 봉천로 209 (봉천동),38,126.9249974851,37.4905482278,http://tong.visitkorea.or.kr/cms/resource/57/3313357_image2_1.jpeg,
타넬로(모두디자인컴퍼니),서울특별시 종로구 재동 32-4 1층,38,126.9844423345,37.5794972910,http://tong.visitkorea.or.kr/cms/resource/31/2887931_image2_1.jpg,
타미야(홍대점),서울특별시 마포구 양화로 176,38,126.9250122694,37.5572849188,http://tong.visitkorea.or.kr/cms/resource/87/2890687_image2_1.jpg,
타미진스,서울특별시 서대문구 신촌로83,38,126.9358252045,37.5561435782,http://tong.visitkorea.or.kr/cms/resource/15/2891015_image2_1.jpg,
타미힐피거,서울특별시 서초구 신반포로 176 5층,38,127.0035815712,37.5056062193,http://tong.visitkorea.or.kr/cms/resource/50/2891150_image2_1.jpg,
타미힐피거,서울특별시 관악구 봉천로 209 (봉천동),38,126.9249974851,37.4905482278,http://tong.visitkorea.or.kr/cms/resource/43/3314743_image2_1.jpeg,
타미힐피거,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/92/3313592_image2_1.jpeg,
타볼로24,서울특별시 종로구 청계천로 279,39,127.0087987073,37.5703710113,http://tong.visitkorea.or.kr/cms/resource/07/2789507_image2_1.jpg,
타사키 에비뉴엘잠실,"서울특별시 송파구 올림픽로 300 (신천동, 롯데백화점에비뉴엘월드타워점 2층)",38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/60/2878960_image2_1.jpg,
타워차이 본점,"서울특별시 강남구 언주로30길 26 (도곡동, 타워팰리스)",39,127.0524442876,37.4880285818,http://tong.visitkorea.or.kr/cms/resource/08/2926908_image2_1.jpg,
타이가든,서울특별시 중구 명동길 55 (명동1가),39,126.9854010143,37.5641824217,http://tong.visitkorea.or.kr/cms/resource/68/2655168_image2_1.jpg,02-754-3005
타임,서울특별시 중구 장충단로13길 20 (을지로6가)6층,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/91/3313091_image2_1.jpg,
타임,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/28/3313228_image2_1.jpeg,
타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가),38,126.9053818370,37.5178335971,http://tong.visitkorea.or.kr/cms/resource/54/3361454_image2_1.png,
타코마이너,서울특별시 성동구 연무장길 39-13 (성수동2가),39,127.0538675913,37.5433138540,http://tong.visitkorea.or.kr/cms/resource/21/2895021_image2_1.JPG,
탄허기념불교박물관,서울특별시 강남구 밤고개로14길 13-51 (자곡동),14,127.1029677238,37.4790360900,http://tong.visitkorea.or.kr/cms/resource/50/3511050_image2_1.jpg,
탈영역우정국,서울특별시 마포구 독막로20길 42 (창전동),12,126.9276400976,37.5470083819,http://tong.visitkorea.or.kr/cms/resource/61/3082461_image2_1.JPG,
탐광,서울특별시 성동구 연무장5가길 26 (성수동2가),39,127.0554341176,37.5432277812,http://tong.visitkorea.or.kr/cms/resource/20/2894720_image2_1.jpg,
탐라도야지 본점,서울특별시 서초구 서초대로50길 82 (서초동),39,127.0135727797,37.4896443629,http://tong.visitkorea.or.kr/cms/resource/59/2860959_image2_1.jpg,
탑골공원,서울특별시 종로구 종로 99 (종로2가),12,126.9886227626,37.5705539611,,
탑골공원 팔각정,서울특별시 종로구 종로 99 (종로2가),12,126.9886227626,37.5705539611,http://tong.visitkorea.or.kr/cms/resource/19/3414019_image2_1.jpg,
탑텐 메세나점,서울특별시 마포구 서교동 490,38,126.9136829551,37.5498911308,http://tong.visitkorea.or.kr/cms/resource/53/2891053_image2_1.jpg,
탑텐 합정메세나폴리스,서울특별시 마포구 양화로 45 메세나폴리스,38,126.9136829551,37.5498911308,http://tong.visitkorea.or.kr/cms/resource/94/2888194_image2_1.jpg,
탑텐키즈,서울특별시 중구 장충단로13길 20 (을지로6가),38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/38/3313338_image2_1.jpg,
탑텐키즈 롯데월드몰,"서울특별시 송파구 올림픽로 300, 4층(신천동,롯데월드몰)",38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/54/2878954_image2_1.jpg,
태극당,서울특별시 중구 동호로24길 7,39,127.0051076826,37.5595805325,,
태릉강릉,서울특별시 노원구 화랑로 681 (공릉동),12,127.0975278085,37.6301795469,http://tong.visitkorea.or.kr/cms/resource/28/3457328_image2_1.jpg,
태릉국제스케이트장,서울특별시 노원구 화랑로 727 (공릉동),28,127.1032521828,37.6338070057,,
태릉시장,서울특별시 중랑구 동일로129길 35,38,127.0775638424,37.5992605586,http://tong.visitkorea.or.kr/cms/resource/11/3463411_image2_1.jpg,
태림산채정식,서울특별시 도봉구 노해로60길 32,39,127.0342413467,37.6499761029,http://tong.visitkorea.or.kr/cms/resource/64/3569464_image2_1.jpg,02-998-5468
태문네,서울특별시 강서구 양천로28길 40,39,126.8206047254,37.5714397417,http://tong.visitkorea.or.kr/cms/resource/20/2849520_image2_1.jpg,
태산종합주방,서울특별시 중구 남대문시장4길 9 D동 3층 35호,38,126.9776907326,37.5597216902,,
태양커피,서울특별시 서초구 서초대로25길 55 (방배동),39,126.9928329833,37.4902466989,http://tong.visitkorea.or.kr/cms/resource/14/2847214_image2_1.jpg,
"태조 이성계, 조선을 건국하고 종묘와 사직을 세우다",,25,126.9673551116,37.5756752063,http://tong.visitkorea.or.kr/cms/resource/68/2005768_image2_1.jpg,
태조대림감자국,서울특별시 은평구 응암로 172,39,126.9166871824,37.5872146236,http://tong.visitkorea.or.kr/cms/resource/11/712811_image2_1.jpg,02-306-6535
탠디,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/95/3314195_image2_1.jpeg,
탠디,서울특별시 서대문구 신촌로83,38,126.9358252045,37.5561435782,http://tong.visitkorea.or.kr/cms/resource/18/3314418_image2_1.jpg,
탠디 롯데팩토리가산,서울특별시 금천구 벚꽃로278,38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/74/2880274_image2_1.jpg,
탠디 현대동대문,서울특별시 중구 장충단로13길 20,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/25/2889225_image2_1.jpg,
터방내,서울특별시 동작구 흑석로 101-7 (흑석동),39,126.9608465042,37.5080635012,http://tong.visitkorea.or.kr/cms/resource/93/2947993_image2_1.jpg,02-813-4434
터치더스카이,서울특별시 영등포구 63로 50,39,126.9399203060,37.5196423374,,02-789-5761
텅앤그루브조인트,서울특별시 용산구 보광로60길 7,39,126.9945371451,37.5340749723,,02-790-7036
테라스룸,서울특별시 강남구 선릉로152길 37 (청담동),39,127.0426969134,37.5247074809,http://tong.visitkorea.or.kr/cms/resource/95/2845795_image2_1.jpg,
테르미니 서울여대점,서울특별시 노원구 화랑로53길 12,39,127.0941115580,37.6265160221,http://tong.visitkorea.or.kr/cms/resource/65/2842565_image2_1.jpg,
테르트르카페,서울특별시 종로구 낙산5길 46,39,127.0112065965,37.5782756916,,
테이러메이드 포스코점,서울특별시 강남구 삼성로 524,38,127.0559211542,37.5090206515,http://tong.visitkorea.or.kr/cms/resource/41/2879941_image2_1.jpg,
테이블포포,서울특별시 용산구 대사관로31길 25-12 (한남동),39,127.0052583723,37.5347306443,http://tong.visitkorea.or.kr/cms/resource/65/2860165_image2_1.jpg,
테이스티버거,서울특별시 마포구 상수동 317-2 행운빌딩,39,126.9207184697,37.5483025521,http://tong.visitkorea.or.kr/cms/resource/64/2947464_image2_1.jpg,
테크노마트 강변점,서울특별시 광진구 광나루로56길 85 (구의동),38,127.0957084403,37.5357793715,http://tong.visitkorea.or.kr/cms/resource/60/3467060_image2_1.jpg,
텍사스 데 브라질 센트럴시티점,서울특별시 서초구 사평대로 205,39,127.0078367714,37.5044703165,http://tong.visitkorea.or.kr/cms/resource/32/3570532_image2_1.jpg,02-6282-5000
텐동식당,서울특별시 성동구 연무장5가길 20-1 (성수동2가),39,127.0549230488,37.5433916419,http://tong.visitkorea.or.kr/cms/resource/64/2895264_image2_1.jpg,
텐바,서울특별시 성동구 연무장길 41-22 (성수동2가),39,127.0542481104,37.5433860747,http://tong.visitkorea.or.kr/cms/resource/82/2895282_image2_1.jpg,
템퍼,서울특별시 중구 장충단로13길 20 (을지로6가)2층,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/15/3314515_image2_1.jpg,
템플스테이 홍보관,서울특별시 종로구 우정국로 56,14,126.9831814961,37.5739312489,http://tong.visitkorea.or.kr/cms/resource/83/3050183_image2_1.JPG,
토니모리 남대문점,서울특별시 중구 남창동 34-77,38,126.9766713716,37.5600355246,,
토니모리 신분당선강남,서울특별시 강남구 강남대로 390,38,127.0285934010,37.4978936744,http://tong.visitkorea.or.kr/cms/resource/59/2879959_image2_1.jpg,
토니모리 을지로3가역점,서울특별시 중구 을지로 131 을지로3구역 지하쇼핑,38,126.9942140344,37.5664961993,,
토니모리 홍대,서울특별시 마포구 서교동 365-2,38,126.9224403647,37.5543213282,,
토담골,서울특별시 강남구 삼성로 766 유림빌딩,39,127.0482353381,37.5233077433,http://tong.visitkorea.or.kr/cms/resource/97/2903397_image2_1.jpg,
토라카츠,서울특별시 성북구 장월로1길 90,39,127.0437778666,37.6050870499,http://tong.visitkorea.or.kr/cms/resource/35/3578235_image2_1.jpg,
토말 본점,서울특별시 강남구 선릉로121길 13 (논현동),39,127.0412251358,37.5137476164,http://tong.visitkorea.or.kr/cms/resource/22/2870722_image2_1.jpg,
토박스,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/56/3313056_image2_1.jpeg,
토속촌삼계탕,서울특별시 종로구 자하문로5길 5,39,126.9715935592,37.5776167233,,02-737-7444
토요코인호텔 강남,서울특별시 서초구 강남대로 323 (서초동),32,127.0299906645,37.4919277261,http://tong.visitkorea.or.kr/cms/resource/54/3084354_image2_1.JPG,
토인,서울특별시 종로구 인사동길 48 (관훈동),38,126.9844702526,37.5744589884,http://tong.visitkorea.or.kr/cms/resource/86/2947786_image2_1.jpg,
토즈 신세계 강남점,서울특별시 서초구 신반포로 176,38,127.0035815712,37.5056062193,http://tong.visitkorea.or.kr/cms/resource/81/2889881_image2_1.jpg,
토즈 현대 목동점,서울특별시 양천구 목동동로257 1층,38,126.8747288364,37.5263292843,,
토탈미술관,서울특별시 종로구 평창32길 8 (평창동),14,126.9757505309,37.6122905445,http://tong.visitkorea.or.kr/cms/resource/99/3499799_image2_1.jpg,
톡톡,서울특별시 강남구 학동로97길 41 (청담동),39,127.0543264739,37.5224690612,http://tong.visitkorea.or.kr/cms/resource/07/2903407_image2_1.jpg,
톨비스트,서울특별시 금천구 디지털로 185 (가산동),38,126.8872262708,37.4782600918,http://tong.visitkorea.or.kr/cms/resource/18/3314018_image2_1.jpg,
톰맥캔,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/75/3312775_image2_1.jpeg,
톰보이,서울특별시 서대문구 신촌로83,38,126.9358252045,37.5561435782,http://tong.visitkorea.or.kr/cms/resource/13/2891013_image2_1.jpg,
톰보이,서울 중구 장충단로13길 20 (을지로6가)4층,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/53/2888053_image2_1.jpg,
톰보이,서울특별시 금천구 디지털로 185 (가산동),38,126.8872262708,37.4782600918,http://tong.visitkorea.or.kr/cms/resource/67/3313767_image2_1.jpg,
톰보이 현대가든파이브,"서울특별시 송파구 충민로 66, 2층",38,127.1249768726,37.4776672007,,
톰볼라,서울특별시 서초구 서래로7길 16,39,126.9974600971,37.4988430061,http://tong.visitkorea.or.kr/cms/resource/73/400673_image2_1.jpg,02-593-4660
톰지호텔,서울특별시 송파구 오금로11길 21-12 (방이동),32,127.1095883055,37.5156291839,http://tong.visitkorea.or.kr/cms/resource/10/3091210_image2_1.JPG,
톰포드 신세계 강남점,서울특별시 서초구 신반포로 176 6층,38,127.0035815712,37.5056062193,http://tong.visitkorea.or.kr/cms/resource/19/2889919_image2_1.jpg,
톰포드뷰티 월드타워점,서울특별시 송파구 올림픽로300,38,127.1040305171,37.5142459111,http://tong.visitkorea.or.kr/cms/resource/77/2879177_image2_1.jpg,
통인가게,서울특별시 종로구 인사동길 32,38,126.9859145904,37.5735757835,http://tong.visitkorea.or.kr/cms/resource/01/994901_image2_1.jpg,
통인시장,서울특별시 종로구 자하문로15길 18 (통인동),38,126.9699630613,37.5808190992,http://tong.visitkorea.or.kr/cms/resource/39/3300739_image2_1.jpg,
통인시장 일맥상통맥주축제,서울특별시 종로구 자하문로15길 18 (통인동),15,126.9699630613,37.5808190992,http://tong.visitkorea.or.kr/cms/resource/83/3493983_image2_1.jpg,02-722-0911
통하나봄,서울특별시 마포구 어울마당로 77-1 (서교동),15,126.9214544055,37.5521326759,http://tong.visitkorea.or.kr/cms/resource/48/3489348_image2_1.jpg,02-565-7117
퇴계로 오토바이상가,서울특별시 중구 충무로4가,38,126.9273224518,36.9844568739,http://tong.visitkorea.or.kr/cms/resource/47/3077647_image2_1.JPG,
툇마루밥상,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오)",39,127.1232269102,37.4819416730,http://tong.visitkorea.or.kr/cms/resource/10/3573910_image2_1.jpg,
투뿔등심 논현 본점,서울특별시 강남구 언주로148길 19 청호빌딩,39,127.0360865064,37.5211050029,http://tong.visitkorea.or.kr/cms/resource/50/2871150_image2_1.jpg,
툭툭누들타이,서울특별시 마포구 성미산로 161-8,39,126.9240204706,37.5651700960,http://tong.visitkorea.or.kr/cms/resource/96/1906596_image2_1.jpg,0507-1400-5130
튜토리얼,서울특별시 마포구 상수동 310-12,39,126.9221711206,37.5481026020,http://tong.visitkorea.or.kr/cms/resource/37/2947437_image2_1.jpg,
튠,서울특별시 성동구 성수이로7가길 3 (성수동2가),38,127.0547314762,37.5406891747,http://tong.visitkorea.or.kr/cms/resource/14/3313814_image2_1.jpg,
트라이엄프 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/48/3313448_image2_1.jpg,
트라이엄프 현대가든파이브,"서울특별시 송파구 충민로 66, 2층",38,127.1249768726,37.4776672007,,
트라이엄프 현대동대문,서울특별시 중구 장충단로13길 20,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/26/2889326_image2_1.jpg,
트레블로지 동대문 호텔,서울특별시 중구 동호로 359,32,127.0019077784,37.5664824504,http://tong.visitkorea.or.kr/cms/resource/59/2725259_image2_1.jpg,
트레블로지 명동 시티홀,서울특별시 중구 세종대로16길 22,32,126.9780961552,37.5631046378,http://tong.visitkorea.or.kr/cms/resource/88/2721988_image2_1.jpg,
트레스드,서울특별시 송파구 백제고분로15길 50 (잠실동),39,127.0847629512,37.5098294098,http://tong.visitkorea.or.kr/cms/resource/74/2809074_image2_1.jpg,
트렉스타 롯데팩토리가산,서울특별시 금천구 벚꽃로 278,38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/96/2880296_image2_1.jpg,
트루상사,서울특별시 강남구 언주로 825,38,127.0327783957,37.5238851762,http://tong.visitkorea.or.kr/cms/resource/09/2879609_image2_1.jpg,
트루젠 현대동대문,서울특별시 중구 장충단로13길 20,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/48/2889148_image2_1.jpg,
트리아 관광호텔,서울특별시 강남구 테헤란로33길 16,32,127.0394283837,37.5029266183,http://tong.visitkorea.or.kr/cms/resource/91/1358991_image2_1.jpg,02-553-2471
트위 롯데월드몰,서울특별시 송파구 올림픽로300,38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/92/2878992_image2_1.jpg,
티롤관광호텔,서울특별시 서초구 나루터로 64,32,127.0170467416,37.5151609070,http://tong.visitkorea.or.kr/cms/resource/44/2574344_image2_1.jpg,02-544-1004
